Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
BNT_Aus_25_2	0.248031168757316	0	0.0316086206081629	0.432850977416033	0.438293661470282	0.0503518129259735	0.188862693847659	0	0	0	0.657558910255043	0	0.33412525317449	0	0.0129347855763452	0.296716676837747	0.0246903002747624	0	0.152770503992623	0	0	6.05171663486356	9999	0.837078319947157	0.554240629242976	8.920512
ID10_1st	0.141630734965482	0.139752052784966	0.00305349735932783	0.498511410921053	0.323149673652671	0.501686337859593	0.353929031533534	0.0487653748381602	0	0.0842596113594475	0.322873322336901	0	0	0	0	0.212347737662717	0.00861336117107523	0.13858905316688	0.264212022529853	0	0	5.20315677785834	9999	0.718547917176132	0.704793213710689	8.24453
ID10_2nd	0.37890551506979	0.18121205204352	0	1.84416631989499	0.841656139665548	0	0.423597018641848	0	0	0	0.975060823575083	0	0	0	0	0.392731285157494	0.0518137220423849	0.0590905881476012	0.362859880739142	0	0	5.9717276550226	9999	0.775665862997142	0.637025251020338	11.482821
ID11_1st	0.450379942771629	0.172577126712709	0	0.330987691484415	0.575479581554184	1.56077326088784	0.205601045907396	0	0	0	1.07004288481048	0	0	0	0	0.323330787236151	0.018796062310775	0.16139949502991	0.357147074208378	0	0	6.35477904708613	9999	0.765278199891212	0.646924439182503	11.581294
ID11_2nd	0.4687642293494	0.249196208234858	0	0.174870948463208	1.01599454651976	1.84655666613469	0.291026515606357	0	0	0	1.07684356033261	0	0.607569315049109	0.0431772274839341	0	0	0	0	0.234381833214938	0	0	5.73301794961113	9999	0.740209055600241	0.675461413946192	11.741399
ID11_3rd	0.313605971901589	0.106896919650103	0	0.237706190970883	0.437273415806676	1.54336702963495	0.556531520604559	0	0	0	0.96418444397514	0	0	0.112112717185037	0	0.0170893664231207	0	0	0.299000709475612	0	0	6.23682371437233	9999	0.75779995385863	0.654786963889569	10.824592
ID19_1st	0.105348794847934	0.178844571128882	0.0362193137476778	0.0664063403186209	0.564247253597739	0.14251245938415	0.386454069476606	0	0	0	0.538816312010754	0.0485901445044287	0.75183592434198	0	0	0	0.0102164234323572	0.0498221959176683	0.488609493831031	0	0	5.21455670346017	9999	0.733812819231679	0.686461525977145	8.58248
ID19_2nd	0.0203808221282578	0.406477102612246	0	0.724543217384514	0.987939533011762	0.257421203580796	0.293434635730978	0	0	0	0.533866574906434	0.0116536353066681	1.42783200000598	0	0.00788392745105876	0.395484381830653	0.009239076774193	0.0608563920975586	0.304266296358979	0	0	4.87608220081993	9999	0.723281809900721	0.691813935897711	10.317361
ID20_1st	0.100317636838827	0.0931249414000133	0.0407275107455611	0.111793870220617	0.339806798672604	0	0.256040144950289	0.082855316418613	0	0	0.663095726898198	0	0.809052281235546	0	0	0.168594204815693	0.00488021921994218	0.056829053551376	0.367118441310125	0	0	4.9851258537226	9999	0.764438622248722	0.651197135791667	8.079362
ID20_2nd	0.139742967276861	0.0278222652149471	0.0296348059115193	0.4538076231137	0.037597309379779	0.736205316067105	0.379999863723697	0	0	0	0.615940018494756	0.0470044218105943	0.326489730578772	0	0	0.294753381637952	0.0388060937031909	0.055734806613379	0.381607015338379	0	0	4.38812738113537	9999	0.789359793355645	0.61789312045199	7.953273
ID21_1st	0.157591928090595	0.122705134303575	0.00646278092461107	0.0838951446848807	0.0380169659310877	0.149024540844633	0.105245366534997	0	0	0.0237994318770839	0.353527382723587	0	0	0	0	0	0.024016942734698	0.0978581927402625	0.290191493270953	0	0	4.54768369533904	9999	0.774216429674674	0.664349435892522	6.000019
ID21_2nd	0.11954464995268	0.132312970684766	0	0.375775306129105	0.0329007666431285	0.630535003173882	0.28503230059	0	0	0	0.696425386360096	0	0.899320996495786	0	0	0.276215313885423	0	0	0.342132650709995	0	0	3.64395665537514	9999	0.640565221196996	0.771557560979313	7.434152
ID22_2nd	0.000658942358904734	0.124576848013459	0.0172706980765579	1.38058772186591	0.181889261140161	0	0.755574246008346	0	0	0	1.18085729307909	0	0.404064246229687	0	0	0.128669628747451	0	0	0.183703047356086	0	0	4.50886006712434	9999	0.770317240718655	0.642034422032161	8.866712
ID23_2nd	0.0933548956484323	0.0129940695220838	0	0.32156669108081	0.0390031782193489	0.111967692063585	0.193040535858103	0	0	0	0.255257320187786	0	0.776456837474128	0	0	0.121082183987277	0	0.0083132965070326	0.0813803076734151	0	0	4.471158991778	9999	0.776156720702075	0.651673346628713	6.485576
ID26_1st	0	0.0868923553357907	0.00585565277647848	0	0.0638167350160089	0	0.0861238364730708	0	0	0.00804458377911798	0.0870745731805	0	0.151373681144281	0	0	0	0	0.0401975918375134	0.113194279681111	0	0	1.92498871077613	9999	0.715714733121073	0.746439642945823	2.567562
ID27_1st	0.168006700156744	0.0744894682950474	0.0851115946678081	0.352202355562341	0.568283946063589	0.0379446039478818	0.66955209393107	0	0	0	0.840423554698484	0	0.326521434505029	0	0	0.308269205205102	0	0.143372062844918	0.608133319832447	0	0	6.07064666028954	9999	0.769535103327008	0.641069513874044	10.252957
ID27_2nd	0.17148173228898	0.306695870493771	0	0.799141916380092	0.807500394435682	1.35739886614813	0.442730504163895	0	0	0	1.49226110377982	0	1.13519207861303	0	0	0.0381496313522743	0	0.0088675131918239	0	0.0505860542574048	0	4.7279813348951	9999	0.803237204399084	0.617267901678474	11.337987
ID28_1st	0.255786702711778	0.0720473047983427	0	0.0334201992675407	0.580240720897483	0	0.284706013573909	0	0	0	0.52449735498461	0	0.394077248272911	0	0	0.248357270739928	0	0.0828956188101234	0.389169407092412	0	0	4.72990815885096	9999	0.738534112364141	0.682053729986233	7.595106
ID28_2nd	0.357241233538444	0.0573820056461792	0	0.10057226583693	0.7294384741783	0	0.206339058555868	0	0	0	0.571104175394978	0	0.871486985513213	0	0	0.113192971813924	0	0.00907335678061203	0.333868005178519	0	0	7.05254146756304	9999	0.784775533805862	0.633855735300825	10.40224
ID29_1st	0	0.286391507682745	0.0426692104810971	1.08197561285946	0.761829106410533	0	0.310468709706849	0.198382193407434	0	0	1.55295435543791	0.141182268907062	0.540566854906549	0	0	0.59707740976715	0.0245744322497569	0	0.339693258088707	0	0	5.01288408009475	9999	0.698875703713822	0.7170595987414	10.890649
