Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
BNT_Convalescent_16_Day1,1.96167647401219,0.228142506453546,0,0.741317239548054,4.65647659411339,1.06337251332923,3.09382879300288,0,0,0,3.04797066792591,0,4.85614815592672,0,0,0.832269477497295,0,0,1.27879069689964,0,0,41.4278876170326,0,0.813247948802934,0.583987117836218,63.1878807357414
BNT_Convalescent_16_Day7,2.3668676698599,1.18577865734457,0,0.263067416832973,0.29576333675569,4.56457591293986,2.69652743799644,0,0,0,3.19253022790647,0,4.94783129537496,0,0,1.11366179532004,0,0.438481514526168,1.81657316697292,0,0,36.3046648742537,0,0.550855776777391,0.867803550589763,59.1863233060837
BNT_Convalescent_1_Day0,1.66812552938279,1.03495855412737,0,0,2.34249735839842,0,2.18184985472198,0,0,0.0523927222836128,3.57890364323194,0,9.63550343043187,0,0,2.17526077140608,0,0.0522759228159542,2.31025405633766,0,0,33.0338561682692,0,0.777457842718741,0.629651839268595,58.0658780114068
BNT_Convalescent_1_Day1,2.16142193769212,0.812328112563749,0,0,2.06427713907633,0,2.49746589056931,0,0,0,4.16148944752283,0,8.36557352321545,0,0,1.12788558059471,0,0.171333615819316,2.45953495361778,0,0,43.1984447498987,0,0.808780753787353,0.590540669760066,67.0197549505703
BNT_Convalescent_1_Day7,1.7585257925666,0.594073042594232,0,0,1.5933473457193,3.76712710828548,1.7358674277862,0,0,0,2.87134503006992,0,4.48836917621208,0,0,1.17490058125283,0,0.178527411733617,2.02934442470456,0,1.05320105995743,39.5374267759238,0,0.720557053647489,0.702861849180545,60.7820551768061
BNT_Convalescent_2_Day1,1.15131159295,0,0,0.808638110682178,2.62073732240797,1.30689724089563,1.63714701855155,0,0,0,4.03831532366485,0,6.6102445629098,0,0,0.32597865967054,0,0,0.717560901952793,0,0,39.5112551921702,0,0.808971577263638,0.592644222831432,58.7280859258555
BNT_Convalescent_2_Day7,0.690149079140932,0.846885133644881,0,3.1244390404473,3.07728649648737,3.39575200584313,1.18231157434091,0,0,0,2.66086844073669,0.20677988472907,2.06028358689233,0,0,0.843563925543438,0,0,1.0805512300401,0,0.815561889405332,28.0778569694025,0,0.685057756894752,0.732462731837466,48.062289256654
BNT_Convalescent_3_Day1,1.81460907385042,1.08496595902087,0,0.854484495747877,3.75456728317097,1.08077397932432,1.16368347742911,0,0,0,2.55010837655656,0,6.89048829006454,0,0,1.85658176249453,0.0301882069696344,0.632381706419718,1.36107053990733,0,0,47.4525745581696,0,0.851832413586757,0.526345738312986,70.5264777091255
BNT_Convalescent_3_Day7,1.06754605756216,0.514416901882479,0,0,3.26063190161949,1.93839932025198,2.27218132877733,0,0,0,2.13220196879559,0,7.52019258992042,0,0,1.28460516023689,0,0.298000490925738,2.49365260639573,0,0.211450903100183,43.1121208256651,0,0.767536380618534,0.646525323844386,66.1054000551331
BNT_Convalescent_4_Day0,1.72697141565614,0.959281650970878,0,0.552420744521339,1.53507898759647,0.261555770102908,1.4405904264891,0,0,0,2.02521460580722,0,12.1023912940056,0,0,0.309970187099537,0,0.0131632441920448,0.702160479805569,0,0,21.9312287108635,0,0.753920977577935,0.657092879868099,43.5600275171103
BNT_Convalescent_4_Day1,1.73319254161393,0,0,0,2.66634850395482,0.568808902410022,2.0560241472638,0,0,0.223080930923997,1.68107681237097,0,9.84800271205874,0,0.0859704359574463,0.823709511739629,0,0.427551370472248,2.65560861941694,0,0,44.527249437673,0,0.793384380632897,0.614385915403974,67.2966239258555
BNT_Convalescent_5_Day0,0.185206750915369,0.596419622395417,0,0.814353245092772,4.46493213740384,0,3.26432791052135,0,0,0,9.07951624041049,0,2.76937109715224,0,0,0.570195938456605,0,0,1.52513156627496,0,0,51.3084905826317,0,0.811740550700043,0.58857830504799,74.5779450912547
BNT_Convalescent_5_Day1,0,2.93172422236768,0,1.79362768585381,2.2679225440366,2.40838348337259,2.14598833459268,0,0,1.37274322611314,2.99096015709861,0,0,0,0.0371803422840707,3.0357857525979,0.3026036035162,0,3.41680450755515,0,0.434338728190686,52.7938967831433,0,0.821398193432706,0.573721612023899,75.9319593707224
BNT_Convalescent_5_Day7,0,1.5429286927166,0,2.53756618175815,1.76539663874264,3.25438564681413,1.20819377029566,0,0,0,6.0921063187511,0,3.63343634837733,0,0,1.01597611212551,0,0.0587157999427215,1.85877193042839,0,4.64546004668779,30.3804579278086,0,0.705678540811819,0.709212490307327,57.9933954144487
BNT_Convalescent_6_Day0,1.65704811406544,1.85129308400434,0,1.85170194523313,4.31074840620104,0.0988625564992789,1.51560906887174,0,0,0,3.89773854775116,0,8.30870525157182,0,0,0,0.135784564977485,0.477146718070707,2.55204470001735,0,0,50.6299131720141,0,0.810454650316924,0.588572406047414,77.2865961292776
BNT_Convalescent_6_Day1,1.52029814995493,1.23242949714427,0.00922549071316724,0,1.934261294955,1.50564542707707,1.50310272035265,0.0821058684701647,0,0.255873954410633,2.1311670721884,0.760379787845086,3.13438797400922,0,0,2.61982303936131,0,0.895055112427108,4.18299010142881,0,0,51.8500997492059,0,0.815988861107099,0.58341097192761,73.6168452395437
BNT_Convalescent_6_Day7,1.7511725440914,1.31896920126298,0,0,2.72167711510505,2.56648561849708,2.80992558847617,0,0,0,3.79342510927242,0,4.10988331595445,0,0,0.720447388019756,0,0.148910619110403,0.947036871512802,0,1.77636753740837,31.1346116597302,0,0.634787268186937,0.782446913417729,53.7989125684411
BNT_Convalescent_7_Day0,2.1942043138911,0.783290664681296,0,0.175349488118678,3.02570979906168,1.79436929515597,2.03229638390017,0,0,0,3.16237115001762,0,1.43181547146344,0,0.0251291070334279,1.12881533822105,0,0,2.26405628521562,0,0,42.3966370435441,0,0.768543518905766,0.648797650185365,60.4140443403042
